Acropora_011200	phagocytosis
Acropora_017566	Galactose oxidase, central domain
Acropora_020063	patched ligand maturation
Acropora_027508	G-protein coupled receptor activity
Acropora_015844	RNA recognition motif
Acropora_022144	P-loop containing NTP hydrolase pore-1
Acropora_009949	ELKS RAB6-interacting CAST family member
Acropora_011278	positive regulation of sensory perception of pain
Acropora_001438	synaptic vesicle uncoating
Acropora_031180	Reverse transcriptase (RNA-dependent DNA polymerase)
Acropora_009735	protein heterodimerization activity
Acropora_023756	Reverse transcriptase (RNA-dependent DNA polymerase)
Acropora_023260	blood vessel endothelial cell proliferation involved in sprouting angiogenesis
Acropora_013973	intracellular protein transport in other organism involved in symbiotic interaction
Acropora_020079	pericentric heterochromatin assembly
Acropora_029737	dense core granule exocytosis
Acropora_023848	regulation of homologous chromosome segregation
Acropora_007158	5'-nucleotidase activity
Acropora_34541	biological adhesion
Acropora_006171	Src homology 2 domain containing transforming protein D
Acropora_011568	bardet-Biedl syndrome 5
Acropora_006842	Ribosomal protein L35
Acropora_004650	K02A2.6-like
Acropora_020034	cellular localization
Acropora_026924	Reverse transcriptase (RNA-dependent DNA polymerase)
Acropora_009478	NACHT and WD repeat
Acropora_008866	galactosyltransferase activity
Acropora_003287	dGTPase activity
Acropora_017447	bisphosphoglycerate 3-phosphatase activity
Acropora_007531	base-excision repair, AP site formation via deaminated base removal
Acropora_021927	Small fragment nuclease
Acropora_006483	high mobility group
Acropora_009278	metalloendopeptidase activity
Acropora_033393	Immunoglobulin C-2 Type
Acropora_027284	Belongs to the glycosyltransferase 43 family
Acropora_34223	odorant binding
Acropora_027880	UDP-glucoronosyl and UDP-glucosyl transferase
Acropora_016524	Ribonuclease H protein
Acropora_022378	Belongs to the globin family
Acropora_011364	BTB/POZ domain
Acropora_030855	protein desumoylation
Acropora_018499	endoribonuclease activity
Acropora_006070	organic anion transmembrane transporter activity
Acropora_022287	Rho guanyl-nucleotide exchange factor activity
Acropora_004367	potassium:proton antiporter activity
Acropora_029607	hydrolase activity, acting on ester bonds
Acropora_031352	acid phosphatase activity
Acropora_018218	glutathione hydrolase activity
Acropora_013135	formimidoyltetrahydrofolate cyclodeaminase activity
Acropora_34151	Reverse transcriptase (RNA-dependent DNA polymerase)
Acropora_031493	A-type (transient outward) potassium channel activity
Acropora_015820	protein import into peroxisome matrix, translocation
Acropora_028769	Transposase DDE domain
Acropora_029316	Ribonuclease H protein
Acropora_020118	regulation of transcription factor catabolic process
Acropora_003538	GTP binding. It is involved in the biological process described with
Acropora_006471	DN3 thymocyte differentiation
Acropora_010271	G-protein coupled receptor activity
Acropora_003238	LSM14 homolog Aa (SCD6, S. cerevisiae)
Acropora_005860	heterogeneous nuclear ribonucleoprotein
Acropora_013624	melatonin receptor activity
Acropora_009070	K02A2.6-like
Acropora_014003	regulation of NIK/NF-kappaB signaling
Acropora_014814	Ganglioside induced differentiation associated protein 2
Acropora_012754	PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides
Acropora_019512	N,N-dimethylaniline monooxygenase activity
Acropora_019798	Belongs to the STXBP unc-18 SEC1 family
Acropora_010258	-
Acropora_018264	NFX1-type zinc finger-containing protein
Acropora_000789	E3 ubiquitin-protein ligase
Acropora_005372	DDE superfamily endonuclease
Acropora_004444	Binds specifically to cytosolic chaperonin (c-CPN) and transfers target proteins to it. Binds to nascent polypeptide chain and promotes folding in an environment in which there are many competing pathways for nonnative proteins
Acropora_028141	carnitine O-palmitoyltransferase activity
Acropora_008574	negative regulation of aldosterone biosynthetic process
Acropora_017573	Helix-turn-helix of DDE superfamily endonuclease
Acropora_017844	tetraterpenoid metabolic process
Acropora_020618	B-cell lymphoma 3 protein
Acropora_026890	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family
Acropora_011109	amyloid-beta metabolic process
Acropora_024667	Reverse transcriptase (RNA-dependent DNA polymerase)
Acropora_007097	Ribonuclease H protein
Acropora_018366	DJ-1/PfpI family
Acropora_010660	copper-exporting ATPase activity
Acropora_009201	canonical Wnt signaling pathway involved in negative regulation of apoptotic process
Acropora_008916	SRP-dependent cotranslational protein targeting to membrane, translocation
Acropora_011482	Belongs to the G-protein coupled receptor 1 family
Acropora_005953	poly(G) binding
Acropora_022068	nucleic acid-templated transcription
Acropora_015570	metanephric macula densa development
Acropora_028481	3-hydroxybutyrate dehydrogenase, type 2
Acropora_002028	lipid phosphatase activity
Acropora_007934	hydrolase activity, acting on ester bonds
Acropora_008467	arachidonic acid secretion
Acropora_009297	ATP-dependent 5'-3' DNA helicase activity
Acropora_000291	negative chemotaxis
Acropora_007496	arginine transport
Acropora_003410	G-protein coupled receptor activity
Acropora_018359	Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)
Acropora_009005	hyaluronic acid binding
Acropora_003585	Protein tyrosine kinase
Acropora_009974	Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase TPTE2-like
Acropora_032414	FERM, RhoGEF and pleckstrin
Acropora_022345	sympathetic neuron projection guidance
Acropora_004461	prolyl 4-hydroxylase
Acropora_021884	pre-mRNA catabolic process
Acropora_007586	Potassium channel subfamily K member
Acropora_015904	hAT family C-terminal dimerisation region
Acropora_009160	FAM47 family
Acropora_001623	calcium, potassium:sodium antiporter activity
Acropora_026750	Tetratricopeptide repeat domain 32
Acropora_023828	histone binding
Acropora_032274	regulation of mitotic cell cycle
Acropora_015166	snoRNA binding
Acropora_34231	Neurotransmitter-gated ion-channel ligand binding domain
Acropora_023361	K02A2.6-like
Acropora_002088	Protein tyrosine kinase
Acropora_006339	Adducin 3 (Gamma)
Acropora_008024	potassium voltage-gated channel
Acropora_006079	guanylate cyclase activity
Acropora_010742	K02A2.6-like
Acropora_005747	GTPase activity
Acropora_003342	prolyl 4-hydroxylase
Acropora_003241	Sorting nexin family member 21
Acropora_024323	GTP 3',8'-cyclase activity
Acropora_010376	ubiquitin protein ligase binding
Acropora_005270	nuclease HARBI1-like
Acropora_021780	SPRY domain
Acropora_008076	phytanoyl-CoA dioxygenase activity
Acropora_030251	G-protein coupled receptor activity
Acropora_026228	Inward rectifier potassium channel
Acropora_018543	metalloaminopeptidase activity
Acropora_002347	1-acyl-sn-glycerol-3-phosphate acyltransferase
Acropora_031466	prolyl 4-hydroxylase
Acropora_020737	intraciliary transport
Acropora_022258	DNA replication initiation
Acropora_000813	Encoded by
Acropora_005822	Secreted frizzled-related protein 4
Acropora_34275	Reverse transcriptase (RNA-dependent DNA polymerase)
Acropora_017560	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
Acropora_020258	fibroblast growth factor-activated receptor activity
Acropora_011594	Vacuolar protein sorting-associated protein 16 homolog
Acropora_018330	negative regulation of meiotic chromosome separation
Acropora_002911	K02A2.6-like
Acropora_018322	regulation of response to stimulus
Acropora_014379	nuclear pore complex assembly
Acropora_015437	peroxisome organization
Acropora_008060	Transmembrane amino acid transporter protein
Acropora_002363	Belongs to the peptidase M10A family
Acropora_025211	-
Acropora_000323	transitional stage B cell differentiation
Acropora_003040	[heparan sulfate]-glucosamine 3-sulfotransferase 1 activity
Acropora_004714	Reverse transcriptase (RNA-dependent DNA polymerase)
Acropora_017380	OTU domain-containing protein
Acropora_029687	sequence-specific DNA binding
Acropora_011636	homolog subfamily C member 1
Acropora_022422	splicing factor 3b, subunit 5
Acropora_022160	regulation of histone H3-K36 trimethylation
Acropora_015773	transmembrane receptor protein tyrosine kinase activity
Acropora_007445	Calmodulin mediates the control of a large number of enzymes, ion channels and other proteins by Ca(2 ). Among the enzymes to be stimulated by the calmodulin-Ca(2 ) complex are a number of protein kinases and phosphatases
Acropora_027717	Pleckstrin homology domain.
Acropora_021040	Reverse transcriptase (RNA-dependent DNA polymerase)
Acropora_013563	phosphatase activity
Acropora_031452	protein modification by small protein conjugation
Acropora_008815	Leucine-rich repeat-containing protein C10orf11 homolog
Acropora_011704	C-type lectin domain family 4 member G-like
Acropora_020092	hydrolase activity
Acropora_011127	5-formyltetrahydrofolate cyclo-ligase activity
Acropora_023713	7 transmembrane receptor (rhodopsin family)
Acropora_027686	-
Acropora_025250	K02A2.6-like
Acropora_018154	Vacuolar Protein
Acropora_003825	hydrolase activity
Acropora_023748	Mab-21
Acropora_025482	Reverse transcriptase (RNA-dependent DNA polymerase)
Acropora_009968	L-ornithine transmembrane transport
Acropora_023986	cysteine-tRNA ligase activity
Acropora_026817	regulation of neuroblast migration
Acropora_019306	Reverse transcriptase (RNA-dependent DNA polymerase)
Acropora_026897	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family
Acropora_000710	Helicase-like transcription factor
Acropora_016432	Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase C
Acropora_022672	-
Acropora_012573	Cyclic nucleotide-monophosphate binding domain
Acropora_029645	renal filtration cell differentiation
Acropora_023134	protein insertion into ER membrane
Acropora_011760	Helix-turn-helix of DDE superfamily endonuclease
Acropora_003919	N,N-dimethylaniline monooxygenase activity
Acropora_010665	phagosome-lysosome fusion
Acropora_015565	protein KIAA0895 homolog
Acropora_002141	Peptidyl-prolyl cis-trans isomerase
Acropora_013761	ubiquitin protein ligase binding
Acropora_006358	manganese ion binding
Acropora_031869	hydroxyacid-oxoacid transhydrogenase activity
Acropora_003318	Cleft lip and palate transmembrane protein 1-like protein
Acropora_023597	Belongs to the protein-tyrosine phosphatase family. Non-receptor class myotubularin subfamily
Acropora_021678	Sterile alpha motif (SAM)/Pointed domain
Acropora_34204	glycoprotein
Acropora_008481	positive regulation of ubiquitin-dependent endocytosis
Acropora_010558	mRNA-containing ribonucleoprotein complex export from nucleus
Acropora_020081	carbohydrate response element binding
Acropora_001934	negative regulation of protein localization to cell cortex
Acropora_000614	negative regulation of transcription, DNA-templated
Acropora_026608	K02A2.6-like
Acropora_011148	DTW domain containing 1
Acropora_023111	protein heterodimerization activity
Acropora_010337	Golgi calcium ion transport
Acropora_006400	alpha1-adrenergic receptor activity
Acropora_027033	DEAD/DEAH box helicase
Acropora_015602	potassium voltage-gated channel, subfamily H
Acropora_033206	IgLON family member 5
Acropora_031406	Protein of unknown function (DUF3808)
Acropora_028518	serine-type endopeptidase inhibitor activity
Acropora_029552	norepinephrine secretion
Acropora_006620	Sequence-specific DNA binding. It is involved in the biological process described with regulation of transcription, DNA-templated
Acropora_34246	pogo transposable element with KRAB domain
Acropora_025215	chitin binding
Acropora_018621	Glycine rich protein
Acropora_013637	G-protein coupled receptor activity
Acropora_015529	ATP-dependent RNA helicase
Acropora_005506	Reverse transcriptase (RNA-dependent DNA polymerase)
Acropora_027672	RNA recognition motif
Acropora_027396	guanine nucleotide exchange factor 1
Acropora_016608	May play an essential role at the early stage of chromosomal DNA replication by coupling the polymerase alpha primase complex to the cellular replication machinery
Acropora_006423	isocitrate dehydrogenase (NAD+) activity
Acropora_019891	replication protein A 32 kDa
Acropora_000601	NADH dehydrogenase ubiquinone 1 alpha subcomplex subunit 9
Acropora_012995	protein disulfide isomerase family A, member 5
Acropora_001132	positive regulation of smooth muscle cell-matrix adhesion
Acropora_015524	Putative transmembrane protein
Acropora_022866	ubiquitin protein ligase binding
Acropora_011215	structural constituent of cuticle
Acropora_022772	Inward rectifier potassium channel
Acropora_026681	FAD transmembrane transport
Acropora_34313	negative regulation of fibroblast apoptotic process
Acropora_027484	Domain of unknown function (DUF4807)
Acropora_014874	telomerase activity
Acropora_003438	Subtilase family
Acropora_016562	52 kDa repressor of the inhibitor of the protein
Acropora_020780	fibroblast growth factor-activated receptor activity
Acropora_006955	Coiled-coil domain-containing protein 142
Acropora_027919	organic anion transmembrane transporter activity
Acropora_006492	oxidoreductase activity, oxidizing metal ions, oxygen as acceptor
Acropora_031255	acidic dipeptidase
Acropora_029199	MAC/Perforin domain
Acropora_018936	Phytochelatin synthase
Acropora_023752	release of matrix enzymes from mitochondria
Acropora_014740	galactosyltransferase activity
Acropora_000023	RNA polymerase II CTD heptapeptide repeat kinase activity
Acropora_000091	metallocarboxypeptidase activity
Acropora_005992	carbohydrate binding
Acropora_025885	regulation of mitotic cell cycle
Acropora_028037	UPF0554 protein C2orf43 homolog
Acropora_027156	regulation of mitotic cell cycle
Acropora_013682	positive regulation of bicellular tight junction assembly
Acropora_019881	peptidase inhibitor activity
Acropora_026765	DDE superfamily endonuclease
Acropora_033713	Broad-Complex, Tramtrack and Bric a brac
Acropora_006677	solute carrier family 22
Acropora_030839	Reverse transcriptase (RNA-dependent DNA polymerase)
Acropora_018457	Wu fj29h11
Acropora_006387	Regulatory subunit of the condensin complex, a complex required for conversion of interphase chromatin into mitotic-like condense chromosomes
Acropora_026743	thiol-dependent ubiquitin-specific protease activity
Acropora_007565	cellular response to stress
Acropora_004876	histidine transport
Acropora_000012	Snurportin1
Acropora_013913	alpha-(1->3)-fucosyltransferase activity
Acropora_013994	Domain of unknown function (DUF4796)
Acropora_011187	regulation of sequestering of zinc ion
Acropora_019940	Transmembrane channel-like
Acropora_031364	Ion transport protein
Acropora_030783	Mediates cleavage of dimethlysulfonioproprionate (DMSP) into dimethyl sulfide (DMS) and acrylate. DMS is the principal form by which sulfur is transported from oceans to the atmosphere and is a key component of the ocean sulfur cycle
Acropora_022321	endothelial cell proliferation
Acropora_015979	sodium:proton antiporter activity
Acropora_031098	18S rRNA (adenine(1779)-N(6)/adenine(1780)-N(6))-dimethyltransferase activity
Acropora_022660	acetylcholine-gated cation-selective channel activity
Acropora_008926	Belongs to the ubiquitin-conjugating enzyme family
Acropora_004898	histidine transport
Acropora_010690	DNA binding
Acropora_015884	ion channel activity
Acropora_017822	methylated histone binding
Acropora_000746	negative regulation of smooth muscle cell differentiation
Acropora_027904	phosphatidylinositol-3,4-bisphosphate binding
Acropora_011631	C-type lectin (CTL) or carbohydrate-recognition domain (CRD)
Acropora_020204	tRNA-4-demethylwyosine synthase activity
Acropora_000999	regulation of embryonic development
Acropora_025015	Proteasome (prosome, macropain) activator subunit 4
Acropora_003680	F-box only protein 15
Acropora_003454	Reduces the gamma-methene bridge of the open tetrapyrrole, biliverdin IX alpha, to bilirubin with the concomitant oxidation of a NADH or NADPH cofactor
Acropora_004019	structural molecule activity
Acropora_016529	Reverse transcriptase (RNA-dependent DNA polymerase)
Acropora_023929	establishment of glial blood-brain barrier
Acropora_022883	phosphatidylinositol transporter activity
Acropora_007421	transposition, RNA-mediated
Acropora_019616	N,N-dimethylaniline monooxygenase activity
Acropora_007634	extracellular matrix constituent secretion
Acropora_004166	-
Acropora_018207	glutathione hydrolase activity
Acropora_000583	extrinsic apoptotic signaling pathway in absence of ligand
Acropora_013836	HECT-domain (ubiquitin-transferase)
Acropora_010992	mitotic nuclear envelope reassembly
Acropora_001458	DDE superfamily endonuclease
Acropora_025112	HECT-domain (ubiquitin-transferase)
Acropora_031189	nuclear mRNA surveillance of mRNA 3'-end processing
Acropora_004860	SMAD binding
Acropora_031285	rRNA-processing protein EBP2
Acropora_030510	YqaJ-like viral recombinase domain
Acropora_004357	Galactosyltransferase
Acropora_010072	Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family
Acropora_015625	Iron-sulphur cluster biosynthesis
Acropora_025342	nuclease HARBI1-like
Acropora_024722	52 kDa repressor of the inhibitor of the protein kinase-like
Acropora_021796	serine threonine-protein kinase
Acropora_018099	detection of mechanical stimulus
Acropora_020421	Uncharacterized conserved protein (DUF2152)
Acropora_019451	positive regulation of extracellular matrix disassembly
Acropora_013680	rho guanine nucleotide exchange factor
Acropora_004845	response to osmotic stress
Acropora_007465	store-operated calcium channel activity
Acropora_015330	heterogeneous nuclear ribonucleoprotein
Acropora_010825	ER membrane protein complex subunit 3
Acropora_033575	Alcohol dehydrogenase GroES-like domain
Acropora_022939	transferase activity, transferring acyl groups
Acropora_004302	NAD-dependent protein deacetylase sirtuin-6
Acropora_002852	adenylate kinase
Acropora_002021	complement activation, classical pathway
Acropora_020184	carbohydrate binding
Acropora_022712	NHP2 non-histone chromosome protein 2-like 1 (S. cerevisiae)
Acropora_021837	G-protein coupled receptor activity
Acropora_027175	Si dkey-121j17.6
Acropora_004012	exosome component 7
Acropora_022010	Transmembrane protein family 232
Acropora_020572	organic anion transmembrane transporter activity
Acropora_028657	S-adenosylmethionine cycle
Acropora_022371	Domain of unknown function (DUF4457)
Acropora_008552	cGMP-inhibited cyclic-nucleotide phosphodiesterase activity
Acropora_018659	ATP-dependent DNA helicase activity
Acropora_022586	N-acetylneuraminate 7-O(or 9-O)-acetyltransferase activity
Acropora_005755	G-protein coupled acetylcholine receptor activity
Acropora_008659	metalloaminopeptidase activity
Acropora_004534	serine protease
Acropora_024933	Solute carrier family 35, member G1
Acropora_008908	Golgi to endosome transport
Acropora_018425	Rho Binding
Acropora_024902	Eukaryotic translation initiation factor 2, subunit
Acropora_005943	pre-mRNA 5'-splice site binding
Acropora_008650	TeTratriCopeptide repeat
Acropora_002100	General transcription factor 3C polypeptide
Acropora_002423	proteolysis
Acropora_010884	alpha1-adrenergic receptor activity
Acropora_003278	positive regulation of polynucleotide adenylyltransferase activity
Acropora_028394	7 transmembrane receptor (rhodopsin family)
Acropora_018628	Complex) subunit
Acropora_018716	protein transport into plasma membrane raft
Acropora_007744	ubiquitin protein ligase binding
Acropora_007822	protein localization to plasma membrane
Acropora_002506	flavoprotein involved in K transport
Acropora_003759	Belongs to the bZIP family
Acropora_002259	sulfuric ester hydrolase activity
Acropora_024356	Golgi reassembly stacking protein
Acropora_016173	Aminotransferase class I and II
Acropora_010788	calcium ion binding
Acropora_018575	Belongs to the AAA ATPase family
Acropora_003328	7 transmembrane receptor (rhodopsin family)
Acropora_014356	Integrase core domain
Acropora_003332	positive regulation of epithelial to mesenchymal transition
Acropora_014434	DDE superfamily endonuclease
Acropora_023422	Ribonuclease H protein
Acropora_022407	TENA/THI-4/PQQC family
Acropora_008859	Ion channel
Acropora_011732	K02A2.6-like
Acropora_012887	polycystic kidney disease protein 1-like
Acropora_013901	DNA-templated transcription, initiation
Acropora_030695	GTPase activator activity
Acropora_027590	cell adhesion
Acropora_007667	G-protein coupled receptor activity
Acropora_022726	Ras-related C3 botulinum toxin substrate
Acropora_001986	Gremlin-1 isoform X1
Acropora_019815	Belongs to the peptidase C14A family
Acropora_000755	interkinetic nuclear migration
Acropora_027969	RNA splicing
Acropora_024488	organic anion transmembrane transporter activity
Acropora_016068	oligosaccharide binding
Acropora_026001	adenylate cyclase-activating dopamine receptor signaling pathway
Acropora_018116	e3 ubiquitin-protein ligase
Acropora_002566	Amidohydrolase
Acropora_024589	Reverse transcriptase (RNA-dependent DNA polymerase)
Acropora_016195	Arylsulfatase
Acropora_004705	Inhibitor of nuclear factor kappa-B kinase subunit
Acropora_023484	positive regulation of transcription involved in exit from mitosis
Acropora_033467	TNF receptor-associated factor
Acropora_023580	transmembrane transport
Acropora_029849	intraflagellar transport
Acropora_005908	TNF receptor-associated factor
Acropora_030206	hemangioblast cell differentiation
Acropora_017907	ATP-dependent RNA helicase activity
Acropora_013399	protein serine/threonine kinase activity
Acropora_007940	phosphatase 6 catalytic subunit
Acropora_015231	G-protein coupled receptor activity
Acropora_020335	Nuclear factor related to
Acropora_024414	metaphase/anaphase transition of mitotic cell cycle
Acropora_029564	regulation of endocannabinoid signaling pathway
Acropora_014112	procollagen-lysine 5-dioxygenase activity
Acropora_005386	25S rRNA (adenine(2142)-N(1))-methyltransferase, Bmt2
Acropora_033615	K02A2.6-like
Acropora_022552	Placenta-specific gene 8 protein-like
Acropora_002515	methylmalonyl-CoA decarboxylase activity
Acropora_002165	DNA binding
Acropora_005927	Belongs to the AAA ATPase family
Acropora_013509	RNA binding
Acropora_032204	Domain abundant in complement control proteins; SUSHI repeat; short complement-like repeat (SCR)
Acropora_028239	phosphatase, non-receptor type
Acropora_023949	zinc finger, DHHC-type containing 17
Acropora_024420	zinc ion binding
Acropora_008209	Haloacid dehalogenase-like hydrolase
Acropora_013054	sequence-specific DNA binding
Acropora_022873	ubiquitin protein ligase binding
Acropora_011059	MIT domain binding
Acropora_015531	alkaline phosphatase activity
Acropora_014933	mitochondrial pyruvate transmembrane transport
Acropora_022788	K02A2.6-like
Acropora_008771	Golgi vesicle fusion to target membrane
Acropora_023634	Histone-lysine N-methyltransferase
Acropora_013585	identical protein binding
Acropora_014842	negative regulation of Rho-dependent protein serine/threonine kinase activity
Acropora_032369	steroid binding
Acropora_027412	cis-stilbene-oxide hydrolase activity
Acropora_008684	positive regulation of constitutive secretory pathway
Acropora_019660	Mitotic-spindle organizing gamma-tubulin ring associated
Acropora_020149	calcium-transporting ATPase activity
Acropora_009506	Endonuclease/Exonuclease/phosphatase family
Acropora_002622	histone H3 acetylation
Acropora_014649	oxidation-reduction process
Acropora_017037	Ribonuclease H protein
Acropora_017432	ribokinase activity
Acropora_027560	DNA replication initiation
Acropora_033444	Ribonuclease H protein
Acropora_018004	serine C-palmitoyltransferase activity
Acropora_008084	acyloxyacyl hydrolase activity
Acropora_014568	ribosomal protein
Acropora_008270	serine-type endopeptidase activity
Acropora_006660	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
Acropora_013331	carbohydrate binding
Acropora_017978	single strand break repair
Acropora_005356	Rhodanese Homology Domain
Acropora_019481	Protein of unknown function (DUF3128)
Acropora_003096	Domain of unknown function (DUF4513)
Acropora_029488	RNA splicing
Acropora_015944	Acid sphingomyelinase-like phosphodiesterase 3b
Acropora_016419	retinol dehydrogenase
Acropora_017819	Rho GTPase binding
Acropora_008735	intracellular protein transport
Acropora_033114	calcium ion binding
Acropora_030227	-
Acropora_020832	Mediates cleavage of dimethlysulfonioproprionate (DMSP) into dimethyl sulfide (DMS) and acrylate. DMS is the principal form by which sulfur is transported from oceans to the atmosphere and is a key component of the ocean sulfur cycle
Acropora_019772	structural constituent of cuticle
Acropora_013908	Armadillo repeat containing 3
Acropora_006013	amacrine cell differentiation
Acropora_018042	L-2-hydroxyglutarate dehydrogenase
Acropora_001679	WD repeat
Acropora_015302	male germ-line sex determination
Acropora_023869	phosphatidylinositol binding
Acropora_013162	negative regulation of collateral sprouting in absence of injury
Acropora_033937	gamma-glutamyl-peptidase activity
Acropora_004547	neurotransmitter:sodium symporter activity
Acropora_003620	peptide deformylase activity
Acropora_027403	Belongs to the zinc-containing alcohol dehydrogenase family. Class-III subfamily
Acropora_019766	positive regulation of renal water transport
Acropora_002497	Domain of unknown function (DUF4476)
Acropora_031848	ankyrin repeat and BTB (POZ)
Acropora_006250	zinc ion binding
Acropora_003267	Chromatin organization modifier domain
Acropora_022617	protein complex 5, zeta 1 subunit
Acropora_023651	fibroblast growth factor-activated receptor activity
Acropora_017102	K02A2.6-like
Acropora_021774	structural constituent of cytoskeleton
Acropora_000338	vesicle docking
Acropora_017894	GTPase activity
Acropora_013154	digestion
Acropora_007480	secondary active sulfate transmembrane transporter activity
Acropora_020230	SET domain containing 6
Acropora_018062	polycystic kidney disease protein 1-like
Acropora_005601	-
Acropora_004927	N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase activity
Acropora_023995	C2 domain-containing protein
Acropora_008463	arachidonic acid secretion
Acropora_006697	GTP binding. It is involved in the biological process described with
Acropora_024151	structural constituent of ribosome
Acropora_010382	hydrolase activity
Acropora_032267	Tetratricopeptide repeat
Acropora_019630	alpha-(1->3)-fucosyltransferase activity
Acropora_019470	von Willebrand factor (vWF) type A domain
Acropora_014975	G-protein coupled receptor activity
Acropora_34602	Reverse transcriptase (RNA-dependent DNA polymerase)
Acropora_020012	ubiquitin-ubiquitin ligase activity
Acropora_026287	MAP kinase kinase kinase activity
Acropora_014884	zinc finger CCCH-type containing
Acropora_015792	lipid droplet organization
Acropora_010416	Transmembrane protein 131-like
Acropora_001345	YqaJ-like viral recombinase domain
Acropora_011072	positive regulation of fibroblast apoptotic process
Acropora_011405	protein targeting to mitochondrion
Acropora_34566	Fibrinogen beta and gamma chains, C-terminal globular domain
Acropora_032646	Cation channel sperm-associated protein subunit delta
Acropora_012595	Serpentine type 7TM GPCR chemoreceptor Srx
Acropora_013126	ATP-dependent peptidase activity
Acropora_003975	protein serine/threonine kinase activity
Acropora_008426	PARK2 co-regulated-like
Acropora_029702	intraciliary retrograde transport
Acropora_031462	detection of mechanical stimulus involved in sensory perception of pain
Acropora_003312	-
Acropora_007456	peptidase inhibitor activity
Acropora_014794	G-protein coupled receptor activity
Acropora_025977	ATP binding
Acropora_018107	ATPase family, AAA
Acropora_010083	Ubiquitin-2 like Rad60 SUMO-like
Acropora_002282	beta-tubulin binding
Acropora_017737	protein ADP-ribosylase activity
Acropora_002066	SH3-domain GRB2-like endophilin
Acropora_015615	skeletal muscle fiber development
Acropora_031394	ATP-dependent 5'-3' DNA/RNA helicase activity
Acropora_003369	protein dimerization activity
Acropora_029923	thioredoxin-disulfide reductase activity
Acropora_006452	NHL repeat-containing protein 2
Acropora_017034	Synaptotagmin
Acropora_031997	Ribonuclease H protein
Acropora_027842	KR domain
Acropora_006853	alpha1-adrenergic receptor activity
Acropora_022476	ATP-binding cassette sub-family A
Acropora_011310	mitochondrial translation
Acropora_022676	STIP1 homology and U-box containing protein 1
Acropora_026821	dendritic transport of ribonucleoprotein complex
Acropora_017877	molybdopterin synthase activity
Acropora_029803	HFM1, ATP-dependent DNA helicase homolog (S. cerevisiae)
Acropora_000795	protein N-linked glycosylation via arginine
Acropora_000978	-
Acropora_002713	Belongs to the cytochrome P450 family
Acropora_003099	GTPase activator activity
Acropora_023316	Ribonuclease H protein
Acropora_012891	mitochondrial large ribosomal subunit assembly
Acropora_024780	DDE superfamily endonuclease
Acropora_007884	non-haem dioxygenase in morphine synthesis N-terminal
Acropora_001188	Coiled-coil domain-containing protein 87
Acropora_010829	non-membrane spanning protein tyrosine kinase activity
Acropora_002265	otolith formation
Acropora_015486	histone H3 acetylation
Acropora_029378	regulation of mitotic cell cycle
Acropora_027629	thick ascending limb development
Acropora_031949	K02A2.6-like
Acropora_023508	Ran GTPase binding
Acropora_006280	Matrix metalloproteinase-28
Acropora_004853	ATP-dependent protein binding
Acropora_008189	Universal stress protein family
Acropora_015446	Wiskott-Aldrich syndrome protein family member
Acropora_015966	CS domain
Acropora_032588	Leucine Rich repeats (2 copies)
Acropora_029924	zinc finger
Acropora_008723	metalloendopeptidase activity
Acropora_018059	polycystic kidney disease protein 1-like
Acropora_029732	regulation of voltage-gated sodium channel activity
Acropora_021377	ISXO2-like transposase domain
Acropora_028341	threonine-type endopeptidase activity
Acropora_009124	Ammonium transporter
Acropora_008419	chromatin binding
Acropora_001615	medium-chain fatty acid-CoA ligase activity
Acropora_023830	alpha beta hydrolase domain-containing protein
Acropora_006318	calcium ion transmembrane transport
Acropora_022941	low voltage-gated calcium channel activity
Acropora_021696	protein dimerization activity
Acropora_000349	termination of mitochondrial transcription
Acropora_007183	DEAD/DEAH box helicase
Acropora_006794	Heparanase
Acropora_027316	retrotransposable element Tf2 155 kDa protein type 1-like
Acropora_030060	G-protein coupled receptor activity
Acropora_028247	DDB1 and CUL4 associated factor 1
Acropora_023623	13-prostaglandin reductase activity
Acropora_015086	Catalytic subunit of a complex which severs microtubules in an ATP-dependent manner. Microtubule severing may promote rapid reorganization of cellular microtubule arrays and the release of microtubules from the centrosome following nucleation
Acropora_019596	G-protein coupled receptor activity
Acropora_029904	positive regulation of Wnt protein secretion
Acropora_001603	Ring finger and WD repeat domain 2
Acropora_014625	activation of phospholipase A2 activity by calcium-mediated signaling
Acropora_030187	proton channel activity
Acropora_017197	molybdenum ion binding
Acropora_005473	G-quadruplex DNA unwinding
Acropora_003714	2,4-dienoyl-CoA reductase (NADPH) activity
Acropora_015825	Kelch-like protein 17
